movie_ID,title,rating,genres,poster_path
722,Honeymoonish,6.814,Romance|Comedy,Honeymoonish.jpg
723,Child's Play,5.971,Horror|Thriller,Child's Play.jpg
724,The Twilight Saga: Breaking Dawn - Part 2,6.5,Adventure|Fantasy|Drama|Romance,The Twilight Saga_ Breaking Dawn - Part 2.jpg
725,Titane,6.414,Drama|Thriller|Horror,Titane.jpg
726,Star Wars: The Last Jedi,6.803,Adventure|Action|Sci-Fi,Star Wars_ The Last Jedi.jpg
727,Pet Sematary,6.614,Horror|Drama,Pet Sematary.jpg
728,Spider-Man 3,6.42,Action|Adventure|Sci-Fi,Spider-Man 3.jpg
729,The Lorax,6.492,Animation|Children,The Lorax.jpg
730,Fist Fight,6.062,Comedy,Fist Fight.jpg
731,Molly's Game,7.148,Drama|Crime,Molly's Game.jpg
732,Luca,7.831,Animation|Comedy|Fantasy|Adventure|Children,Luca.jpg
733,Paprika,7.0,Drama,Paprika.jpg
734,Man Down,6.1,Thriller|Drama|War,Man Down.jpg
735,The 355,6.068,Action|Thriller,The 355.jpg
736,Cinderella,7.043,Children|Fantasy|Animation|Romance,Cinderella.jpg
737,Godzilla: King of the Monsters,6.702,Sci-Fi|Action,Godzilla_ King of the Monsters.jpg
738,The Courier,6.5,Thriller|Crime|Drama,The Courier.jpg
739,Tron,6.654,Sci-Fi|Action|Adventure,Tron.jpg
740,Stress Positions,5.5,Comedy,Stress Positions.jpg
741,The Nice Guys,7.115,Comedy|Crime|Action,The Nice Guys.jpg
742,Demolition Man,6.713,Crime|Action|Sci-Fi,Demolition Man.jpg
743,Emmanuelle 7,4.833,Drama|Sci-Fi,Emmanuelle 7.jpg
744,Love Actually,7.116,Comedy|Romance|Drama,Love Actually.jpg
745,The Darkest Minds,7.034,Action|Adventure|Drama,The Darkest Minds.jpg
746,Grown Ups,6.374,Comedy,Grown Ups.jpg
747,Lights Out,7.158,Action|Thriller,Lights Out.jpg
748,After Everything,6.9,Romance|Drama,After Everything.jpg
749,Tokyo Ghoul: Jack,7.7,Horror|Action|Animation|Drama,Tokyo Ghoul_ Jack.jpg
750,Cars 3,6.849,Children|Animation|Adventure|Comedy,Cars 3.jpg
751,Pacific Rim,6.892,Action|Sci-Fi|Adventure,Pacific Rim.jpg
752,Cold Meat,6.8,Thriller|Horror,Cold Meat.jpg
753,Guy Ritchie's The Covenant,7.781,War|Action|Thriller,Guy Ritchie's The Covenant.jpg
754,Ibiza,5.713,Comedy|Romance,Ibiza.jpg
755,A Man Called Otto,7.757,Comedy|Drama,A Man Called Otto.jpg
756,The Pig. the Snake and the Pigeon,7.301,Action|Crime,The Pig_ the Snake and the Pigeon.jpg
757,The Twilight Saga: Breaking Dawn - Part 1,6.2,Adventure|Fantasy|Romance,The Twilight Saga_ Breaking Dawn - Part 1.jpg
758,Demon Slayer: Kimetsu no Yaiba Sibling's Bond,7.925,Action|Animation|Fantasy,Demon Slayer_ Kimetsu no Yaiba Sibling's Bond.jpg
759,The Raffle,6.639,Drama,The Raffle.jpg
760,Penoza: The Final Chapter,6.936,Action|Crime|Thriller|Drama,Penoza_ The Final Chapter.jpg
761,Less Than Zero,6.35,Drama|Crime|Romance,Less Than Zero.jpg
762,Bullet Train,7.5,Action|Comedy|Thriller,Bullet Train.jpg
763,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,8.228,Action|Animation|Adventure|Fantasy|Thriller,Demon Slayer -Kimetsu no Yaiba- The Movie_ Mugen Train.jpg
764,A Quiet Place Part II,7.493,Sci-Fi|Thriller|Horror,A Quiet Place Part II.jpg
765,Scream,6.674,Horror|Mystery|Thriller,Scream.jpg
766,Hachi: A Dog's Tale,8.005,Drama|Children,Hachi_ A Dog's Tale.jpg
767,Cinderella,6.814,Romance|Fantasy|Children|Drama,Cinderella.jpg
768,Shazam! Fury of the Gods,6.556,Comedy|Action|Fantasy,Shazam! Fury of the Gods.jpg
769,John Wick,7.43,Action|Thriller,John Wick.jpg
770,Paris. Texas,8.101,Drama,Paris_ Texas.jpg
771,The Bricklayer,5.993,Action|Thriller,The Bricklayer.jpg
772,Bullet Train Down,5.602,Action,Bullet Train Down.jpg
773,The Menu,7.182,Comedy|Thriller|Horror,The Menu.jpg
774,What Happened at the Carpenter's Shop,5.5,Romance,What Happened at the Carpenter's Shop.jpg
775,Below Her Mouth,6.803,Drama|Romance,Below Her Mouth.jpg
776,River's Edge,6.5,Thriller|Drama|Crime,River's Edge.jpg
777,Elevator Game,4.606,Horror,Elevator Game.jpg
778,The Hangover,7.32,Comedy,The Hangover.jpg
779,Space Pups,6.0,Adventure|Children|Sci-Fi,Space Pups.jpg
780,Dodsworth,7.1,Drama|Romance,Dodsworth.jpg
781,Puppy Love,7.133,Comedy|Romance,Puppy Love.jpg
782,Becoming Bond,6.961,Documentary|Comedy,Becoming Bond.jpg
783,Terrifier 2,6.76,Horror|Thriller,Terrifier 2.jpg
784,X-Men: Days of Future Past,7.527,Action|Adventure|Sci-Fi,X-Men_ Days of Future Past.jpg
785,A Chinese Torture Chamber Story,5.6,Horror|Comedy|Drama,A Chinese Torture Chamber Story.jpg
786,The Foreigner,7.0,Action|Thriller,The Foreigner.jpg
787,10 Cloverfield Lane,6.989,Thriller|Sci-Fi|Drama|Horror,10 Cloverfield Lane.jpg
788,Knives Out,7.849,Comedy|Crime|Mystery,Knives Out.jpg
789,Tom & Jerry,6.797,Comedy|Children|Animation,Tom & Jerry.jpg
790,Ghost in the Shell,6.074,Sci-Fi|Drama|Action,Ghost in the Shell.jpg
791,Mad Max,6.687,Adventure|Action|Thriller|Sci-Fi,Mad Max.jpg
792,Charlie and the Chocolate Factory,7.051,Adventure|Comedy|Children|Fantasy,Charlie and the Chocolate Factory.jpg
793,World War Z,6.812,Action|Drama|Horror|Sci-Fi|Thriller,World War Z.jpg
794,Brave,7.017,Animation|Adventure|Comedy|Children|Action|Fantasy,Brave.jpg
795,Nightman,6.333,Thriller|Horror,Nightman.jpg
796,A Beautiful Mind,7.9,Drama|Romance,A Beautiful Mind.jpg
797,The Ten Commandments,7.76,Drama|History,The Ten Commandments.jpg
798,After the Sunset,6.157,Action|Comedy|Crime|Drama,After the Sunset.jpg
799,Through My Window,7.381,Romance|Drama|Comedy,Through My Window.jpg
800,Life,6.44,Horror|Sci-Fi|Mystery|Thriller,Life.jpg
801,Christine,6.804,Drama,Christine.jpg
802,The Menu,7.182,Comedy|Thriller|Horror,The Menu.jpg
803,Miraculous: Ladybug & Cat Noir. The Movie,7.694,Animation|Fantasy|Action|Romance|Children,Miraculous_ Ladybug & Cat Noir_ The Movie.jpg
804,Zack Snyder's Justice League,8.2,Action|Adventure|Fantasy,Zack Snyder's Justice League.jpg
805,Io Capitano,7.834,Adventure|Drama,Io Capitano.jpg
806,New Life,6.696,Horror|Thriller|Mystery|Sci-Fi,New Life.jpg
807,The Lorax,6.492,Animation|Children,The Lorax.jpg
808,River's Edge,6.5,Thriller|Drama|Crime,River's Edge.jpg
809,Elevator Game,4.606,Horror,Elevator Game.jpg
810,Eternals,6.879,Sci-Fi|Action|Adventure,Eternals.jpg
811,Attack,6.684,Action|Sci-Fi|Thriller,Attack.jpg
812,Through My Window: Across the Sea,6.553,Romance|Drama|Comedy,Through My Window_ Across the Sea.jpg
813,Bad Education,6.74,Drama|Crime|History,Bad Education.jpg
814,The Hangover,7.32,Comedy,The Hangover.jpg
815,Space Pups,6.0,Adventure|Children|Sci-Fi,Space Pups.jpg
816,Dodsworth,7.1,Drama|Romance,Dodsworth.jpg
817,Becoming Bond,6.961,Documentary|Comedy,Becoming Bond.jpg
818,A Chinese Torture Chamber Story,5.6,Horror|Comedy|Drama,A Chinese Torture Chamber Story.jpg
819,Hereditary,7.288,Horror|Mystery|Thriller,Hereditary.jpg
820,Knives Out,7.849,Comedy|Crime|Mystery,Knives Out.jpg
821,Snatch,7.811,Crime|Comedy,Snatch.jpg
822,The Dressmaker,6.99,Drama|Comedy|Western,The Dressmaker.jpg
823,One Piece Film Red,7.3,Animation|Adventure|Action|Fantasy|Musical,One Piece Film Red.jpg
824,Excalibur,7.0,Adventure|Fantasy,Excalibur.jpg
825,Batman,7.231,Fantasy|Action|Crime,Batman.jpg
826,Dunkirk,7.455,War|Action|Drama,Dunkirk.jpg
827,2012,5.839,Action|Adventure|Sci-Fi,2012.jpg
828,Mavka: The Forest Song,7.288,Animation|Adventure|Children|Fantasy,Mavka_ The Forest Song.jpg
829,Kingsman: The Secret Service,7.634,Crime|Comedy|Action|Adventure,Kingsman_ The Secret Service.jpg
830,Tokyo Ghoul: Pinto,7.38,Drama|Action|Animation|Horror,Tokyo Ghoul_ Pinto.jpg
831,The Thundermans Return,7.153,Children|Sci-Fi|Action|Comedy,The Thundermans Return.jpg
832,The Business of Pleasure,9.0,Thriller|Drama,The Business of Pleasure.jpg
833,The Truman Show,8.1,Comedy|Drama,The Truman Show.jpg
834,Lucy 2,0.0,,Lucy 2.jpg
835,The Longest Day,7.587,War|Action|Drama,The Longest Day.jpg
836,Equilibrium,7.035,Action|Sci-Fi|Thriller,Equilibrium.jpg
837,8 Mile,7.136,Drama|Musical,8 Mile.jpg
838,Annabelle: Creation,6.6,Horror,Annabelle_ Creation.jpg
839,Constantine,7.084,Fantasy|Action|Horror,Constantine.jpg
840,Cars 2,6.116,Animation|Children|Adventure|Comedy,Cars 2.jpg
841,Teenage Mutant Ninja Turtles,5.917,Sci-Fi|Action|Adventure|Comedy,Teenage Mutant Ninja Turtles.jpg
842,Weekend Rebels,7.329,Comedy|Drama,Weekend Rebels.jpg
843,The Shining,8.2,Horror|Thriller,The Shining.jpg
844,Blazing Saddles,7.256,Western|Comedy,Blazing Saddles.jpg
845,Don't Look at the Demon,6.534,Horror,Don't Look at the Demon.jpg
846,The Running Man,6.532,Action|Sci-Fi|Thriller|Crime,The Running Man.jpg
847,Through My Window: Across the Sea,6.553,Romance|Drama|Comedy,Through My Window_ Across the Sea.jpg
848,Madagascar,6.906,Children|Animation|Adventure|Comedy,Madagascar.jpg
849,New Life,6.696,Horror|Thriller|Mystery|Sci-Fi,New Life.jpg
850,Japanese Mom,7.5,Romance|Drama,Japanese Mom.jpg
851,Unbroken,7.438,Drama|War,Unbroken.jpg
852,Kokoro to Karada,7.667,Drama,Kokoro to Karada.jpg
853,Christine,6.804,Drama,Christine.jpg
854,Due Justice,6.422,Action|Thriller|Crime,Due Justice.jpg
855,How to Train Your Dragon 2,7.672,Fantasy|Action|Adventure|Animation|Comedy|Children,How to Train Your Dragon 2.jpg
856,How to Make Millions Before Grandma Dies,8.375,Drama,How to Make Millions Before Grandma Dies.jpg
857,The Weapon,5.431,Action,The Weapon.jpg
858,Unbreakable,7.141,Thriller|Drama|Mystery,Unbreakable.jpg
859,Scream VI,7.058,Horror|Crime|Thriller,Scream VI.jpg
860,Ant-Man,7.078,Sci-Fi|Action|Adventure,Ant-Man.jpg
861,Riley's First Date?,7.158,Animation|Children,Riley's First Date_.jpg
862,Legend,6.209,Adventure|Fantasy,Legend.jpg
863,Fated,0.0,Thriller,Fated.jpg
864,Bad Boys,6.98,Crime|Drama|Thriller,Bad Boys.jpg
865,Hideaway (Le refuge),6.2,Drama,Hideaway (Le refuge).jpg
866,Malicious,7.393,Horror|Thriller|Crime|Drama,Malicious.jpg
867,Jurassic World,6.688,Action|Adventure|Sci-Fi|Thriller,Jurassic World.jpg
868,Troy,7.161,Adventure|History|War|Action,Troy.jpg
869,Carl's Date,7.532,Animation|Adventure|Children,Carl's Date.jpg
870,Sisu,7.484,Action|War|Adventure,Sisu.jpg
871,Jujutsu Kaisen 0,8.195,Animation|Action|Fantasy,Jujutsu Kaisen 0.jpg
872,Hereditary,7.288,Horror|Mystery|Thriller,Hereditary.jpg
873,Kraven the Hunter,0.0,Action|Adventure|Sci-Fi,Kraven the Hunter.jpg
874,Chi-Raq,5.8,Drama|Crime|Comedy,Chi-Raq.jpg
875,Richard Jewell,7.429,Drama,Richard Jewell.jpg
876,Palm Springs,7.331,Comedy|Romance|Sci-Fi,Palm Springs.jpg
877,The Strangers: Chapter 1,5.3,Horror|Thriller,The Strangers_ Chapter 1.jpg
878,The Ritual,6.235,Horror|Thriller|Mystery,The Ritual.jpg
879,The Killing,7.666,Crime|Thriller,The Killing.jpg
880,Guardians of the Galaxy Vol. 2,7.621,Sci-Fi|Adventure|Action,Guardians of the Galaxy Vol. 2.jpg
881,Zack Snyder's Justice League,8.2,Action|Adventure|Fantasy,Zack Snyder's Justice League.jpg
882,Deep Fear,5.655,Horror|Thriller|Action|Mystery,Deep Fear.jpg
883,Despicable Me 2,6.924,Animation|Comedy|Children,Despicable Me 2.jpg
884,The Price of Nonna's Inheritance,5.967,Comedy,The Price of Nonna's Inheritance.jpg
885,Descendants 3,7.719,Children|Adventure|Fantasy,Descendants 3.jpg
886,The Shape of Water,7.247,Drama|Fantasy|Romance,The Shape of Water.jpg
887,Furious 7,7.2,Action|Thriller|Crime,Furious 7.jpg
888,Terrifier,6.458,Horror|Thriller,Terrifier.jpg
889,Casino Royale,7.556,Adventure|Action|Thriller,Casino Royale.jpg
890,Delicious Tutor,0.0,Romance,Delicious Tutor.jpg
891,The Shift,6.461,Sci-Fi|Fantasy|Thriller,The Shift.jpg
892,Free Fire,6.249,Action|Crime|Mystery,Free Fire.jpg
893,Corpse Bride,7.553,Romance|Fantasy|Animation,Corpse Bride.jpg
894,Loving,6.701,Drama|Romance,Loving.jpg
895,Dirty Dancing,7.341,Drama|Musical|Romance,Dirty Dancing.jpg
896,Shrek the Third,6.294,Fantasy|Adventure|Animation|Comedy|Children,Shrek the Third.jpg
897,Eva,5.2,Drama|Romance,Eva.jpg
898,Fright Night,7.027,Comedy|Horror,Fright Night.jpg
899,Cruella,8.024,Comedy|Crime,Cruella.jpg
900,Sound of Freedom,8.024,Action|Drama,Sound of Freedom.jpg
901,The Great Dictator,8.321,Comedy|War,The Great Dictator.jpg
902,Alice in Wonderland,6.636,Children|Fantasy|Adventure,Alice in Wonderland.jpg
903,Art of Love,6.486,Romance|Action|Drama,Art of Love.jpg
904,Red Right Hand,7.085,Crime|Action|Thriller,Red Right Hand.jpg
905,Tayuan,5.9,Drama|Romance,Tayuan.jpg
906,Saw,7.417,Horror|Mystery|Crime,Saw.jpg
907,The Martian,7.685,Drama|Adventure|Sci-Fi,The Martian.jpg
908,Southland Tales,5.141,Sci-Fi|Thriller|Comedy,Southland Tales.jpg
909,Dragon Ball: Mystical Adventure,6.789,Action|Animation,Dragon Ball_ Mystical Adventure.jpg
910,Fifty Shades Freed,6.703,Drama|Romance,Fifty Shades Freed.jpg
911,The Conjuring: The Devil Made Me Do It,7.449,Horror|Mystery|Thriller,The Conjuring_ The Devil Made Me Do It.jpg
912,Shirley,6.74,History|Drama,Shirley.jpg
913,Teenage Mutant Ninja Turtles: Mutant Mayhem,7.247,Animation|Comedy|Action|Sci-Fi,Teenage Mutant Ninja Turtles_ Mutant Mayhem.jpg
914,Grown Ups 2,6.128,Comedy,Grown Ups 2.jpg
915,Suzume,7.988,Animation|Drama|Adventure|Fantasy,Suzume.jpg
916,Nice Sister-In-Law 2,6.2,Romance,Nice Sister-In-Law 2.jpg
917,Fifty Shades Darker,6.49,Drama|Romance,Fifty Shades Darker.jpg
918,Hercules,5.768,Action|Adventure,Hercules.jpg
919,Star Trek,7.432,Sci-Fi|Action|Adventure,Star Trek.jpg
920,Parasite,8.51,Comedy|Thriller|Drama,Parasite.jpg
921,Rambo,6.674,Action|Thriller|War,Rambo.jpg
922,Midway,7.1,Action|Drama|War|History,Midway.jpg
923,Garfield: A Tail of Two Kitties,5.571,Animation|Comedy|Children|Adventure|Drama|Fantasy,Garfield_ A Tail of Two Kitties.jpg
924,The Iron Claw,7.602,Drama|History,The Iron Claw.jpg
925,Beauty and the Beast,7.734,Romance|Children|Animation|Fantasy,Beauty and the Beast.jpg
926,Sonic the Hedgehog 3,0.0,Sci-Fi|Comedy|Adventure|Children,Sonic the Hedgehog 3.jpg
927,The Conjuring 2,7.3,Horror,The Conjuring 2.jpg
928,Ant-Man and the Wasp: Quantumania,6.348,Action|Adventure|Sci-Fi,Ant-Man and the Wasp_ Quantumania.jpg
929,The Good. the Bad and the Ugly,8.464,Western,The Good_ the Bad and the Ugly.jpg
930,Chicken Run: Dawn of the Nugget,7.033,Children|Animation|Adventure|Comedy,Chicken Run_ Dawn of the Nugget.jpg
931,Ted,6.427,Comedy|Fantasy,Ted.jpg
932,No Time to Die,7.379,Action|Adventure|Thriller,No Time to Die.jpg
933,Dogman,7.864,Action|Drama|Crime,Dogman.jpg
934,Ghost,7.213,Fantasy|Drama|Thriller|Mystery|Romance,Ghost.jpg
935,Mahal ko ang Mahal Mo,0.0,Drama,Mahal ko ang Mahal Mo.jpg
936,The Thin Red Line,7.448,Drama|History|War,The Thin Red Line.jpg
937,Everything Everywhere All at Once,7.791,Action|Adventure|Sci-Fi,Everything Everywhere All at Once.jpg
938,Nimona,7.936,Adventure|Animation|Fantasy|Children,Nimona.jpg
939,Leon: The Professional,8.309,Crime|Drama|Action,Leon_ The Professional.jpg
940,American Pie,6.6,Comedy|Romance,American Pie.jpg
941,Interview with the Vampire,7.388,Horror|Drama|Fantasy,Interview with the Vampire.jpg
942,Poltergeist,5.204,Horror,Poltergeist.jpg
943,Crew,5.912,Comedy|Drama,Crew.jpg
944,12 Angry Men,8.543,Drama,12 Angry Men.jpg
945,The Pope's Exorcist,7.014,Horror|Thriller,The Pope's Exorcist.jpg
946,Beauty Rope Cosmetology,5.0,Drama,Beauty Rope Cosmetology.jpg
947,The Greatest Showman,7.895,Drama,The Greatest Showman.jpg
948,Rambo: Last Blood,6.522,Action|Thriller|Drama,Rambo_ Last Blood.jpg
949,Infinite,6.607,Sci-Fi|Action|Thriller,Infinite.jpg
950,Wrong Turn,5.967,Horror|Thriller,Wrong Turn.jpg
951,The Hobbit: An Unexpected Journey,7.353,Adventure|Fantasy|Action,The Hobbit_ An Unexpected Journey.jpg
952,Manchester by the Sea,7.547,Drama,Manchester by the Sea.jpg
953,Your Name.,8.494,Animation|Romance|Drama,Your Name..jpg
954,The Adventure of A.R.I.: My Robot Friend,7.3,Children|Sci-Fi,The Adventure of A.R.I._ My Robot Friend.jpg
955,Incredibles 2,7.468,Action|Adventure|Animation|Children,Incredibles 2.jpg
956,The Princess and the Frog,7.206,Animation|Romance|Fantasy|Children,The Princess and the Frog.jpg
957,Superman II,6.735,Sci-Fi|Action|Adventure,Superman II.jpg
958,Mission: Impossible III,6.732,Adventure|Action|Thriller,Mission_ Impossible III.jpg
959,Super Furball Saves the Future,6.667,Children|Adventure,Super Furball Saves the Future.jpg
960,Society of the Snow,8.063,Drama|History,Society of the Snow.jpg
961,Jim Henson Idea Man,8.5,Documentary,Jim Henson Idea Man.jpg
962,The Notebook,7.888,Romance|Drama,The Notebook.jpg
963,The Gift,6.7,Thriller|Mystery|Drama,The Gift.jpg
964,The Producers,7.1,Comedy,The Producers.jpg
965,John Wick: Chapter 2,7.327,Action|Thriller|Crime,John Wick_ Chapter 2.jpg
966,Star Wars: The Force Awakens,7.28,Adventure|Action|Sci-Fi,Star Wars_ The Force Awakens.jpg
967,Eternal Sunshine of the Spotless Mind,8.1,Sci-Fi|Drama|Romance,Eternal Sunshine of the Spotless Mind.jpg
968,The Adventures,6.568,Romance|Comedy|Adventure,The Adventures.jpg
969,One Life,7.744,History|Drama|War,One Life.jpg
970,Escape from New York,7.07,Sci-Fi|Action,Escape from New York.jpg
971,Mercy Falls,5.9,Thriller|Horror,Mercy Falls.jpg
972,Frivolous Lola,5.1,Comedy|Romance,Frivolous Lola.jpg
973,The Incredibles,7.705,Action|Adventure|Animation|Children,The Incredibles.jpg
974,Despicable Me 3,6.46,Action|Animation|Comedy|Children|Adventure,Despicable Me 3.jpg
975,Thriller Night,6.801,Animation|Musical|Horror|Comedy,Thriller Night.jpg
976,Kung Fu Panda 2,7.022,Animation|Children|Comedy,Kung Fu Panda 2.jpg
977,The Fly,7.405,Horror|Sci-Fi,The Fly.jpg
978,Ice Age: Dawn of the Dinosaurs,6.749,Animation|Comedy|Children|Adventure,Ice Age_ Dawn of the Dinosaurs.jpg
979,Blade Runner,7.936,Sci-Fi|Drama|Thriller,Blade Runner.jpg
980,Dolce... calda Lisa,4.6,Drama,Dolce... calda Lisa.jpg
981,Triple Oh!,0.0,,Triple Oh!.jpg
982,Reservoir Dogs,8.128,Crime|Thriller,Reservoir Dogs.jpg
983,Rust,0.0,Drama|Western|Action,Rust.jpg
984,Tomorrowland,6.268,Adventure|Children|Mystery|Sci-Fi,Tomorrowland.jpg
985,Ruby Gillman. Teenage Kraken,7.294,Animation|Children|Fantasy|Comedy,Ruby Gillman_ Teenage Kraken.jpg
986,Emmanuelle 4,4.741,Drama|Romance,Emmanuelle 4.jpg
987,Drive-Away Dolls,5.55,Comedy|Crime,Drive-Away Dolls.jpg
988,Catch Me If You Can,7.976,Drama|Crime,Catch Me If You Can.jpg
989,Chef,7.112,Comedy,Chef.jpg
990,SS Experiment Love Camp,5.538,Horror|War,SS Experiment Love Camp.jpg
991,Straw Dogs,7.153,Drama|Thriller,Straw Dogs.jpg
992,Hotel Transylvania,6.958,Animation|Comedy|Children|Fantasy,Hotel Transylvania.jpg
993,Dead for a Dollar,5.866,Western|Thriller|Action,Dead for a Dollar.jpg
994,Lucy,6.447,Action|Sci-Fi,Lucy.jpg
995,Stopmotion,6.601,Horror,Stopmotion.jpg
996,After We Fell,7.068,Romance|Drama,After We Fell.jpg
997,The Hitman's Bodyguard,6.893,Action|Comedy,The Hitman's Bodyguard.jpg
998,Caddyshack,6.6,Comedy,Caddyshack.jpg
999,Batman v Superman: Dawn of Justice,5.967,Action|Adventure|Fantasy,Batman v Superman_ Dawn of Justice.jpg
1000,Get Real,6.716,Drama|Romance,Get Real.jpg
